_id,license_number,license_type_name,naics_code,business_name,license_state,initial_issue_date,most_recent_issue_date,effective_date,expiration_date
757,BL002427,General Contractor,236220,"JPS Contracting, Inc.",Expired,2013-09-04T11:56:06,2021-07-27T00:00:00,2021-04-05T00:00:00,2022-04-04T00:00:00
758,BL002445,General Contractor,236220,FRANK WAGNER CONTRACTOR,Expired,2011-02-15T12:00:25,2017-06-16T12:52:48,2017-06-16T12:52:48,2018-06-16T12:52:48
759,BL002463-02,General Contractor,236220,Janney Construction Company,Expired,2015-09-14T11:30:14,2017-08-08T08:10:39,2017-08-08T08:10:39,2018-08-08T08:10:39
760,BL002473,General Contractor,236220,FATHER & SON DEMOLITION,Expired,2015-01-07T11:35:24,2013-01-24T09:19:26,2013-01-24T09:19:26,2014-01-24T09:19:26
761,BL002478,General Contractor,236220,"Hausler Roofing, Inc",Active,2015-06-19T14:08:46,2024-05-10T00:00:00,2024-06-15T00:00:00,2025-06-14T00:00:00
762,BL002495-02,General Contractor,236220,KIMICATA BROS INC,Expired,2015-10-09T13:49:18,2015-10-09T13:51:36,2015-10-09T13:51:36,2016-10-09T13:51:36
763,BL002663,General Contractor,236220,REYNOLDS CONSTRUCTION COMPANY,Expired,2012-10-18T11:23:17,2015-01-13T13:19:34,2015-01-13T13:19:34,2016-01-13T13:19:34
764,BL002567,General Contractor,236220,FMS NETWORK INC,Expired,2015-01-07T11:33:11,2013-05-09T13:01:16,2013-05-09T13:01:16,2014-05-09T13:01:16
765,BL002715,General Contractor,236220,Kramer Construction,Expired,2015-01-14T12:47:06,2014-03-10T10:00:16,2014-03-10T10:00:16,2015-03-10T10:00:16
766,BL002096,General Contractor,236220,WTH Development,Expired,2011-08-01T10:54:32,2017-01-17T11:12:11,2017-01-17T11:12:11,2018-01-17T11:12:11
767,BL002051,General Contractor,236220,Weatherizer Inc. ,Expired,2012-10-19T14:24:03,2016-11-15T14:27:20,2016-11-15T14:27:20,2017-11-15T14:27:20
768,BL002083,General Contractor,236220,"Mele & Mele & Sons, Inc",Active,2014-02-04T08:35:59,2024-07-17T00:00:00,2024-08-31T00:00:00,2025-08-30T00:00:00
769,BL002234,General Contractor,236220,"Zhukas Cosntruction, Inc.",Expired,2015-07-22T14:04:58,2015-07-22T14:06:38,2015-07-22T14:06:38,2016-07-22T14:06:38
770,BL002242,General Contractor,236220,James Moore Construction,Expired,2012-09-26T08:14:47,2016-08-26T11:02:09,2016-08-26T11:02:09,2017-08-26T11:02:09
771,BL001995,General Contractor,236220,"J. Palumbo Contracting, Inc",Expired,2011-06-03T15:48:41,2015-12-31T13:07:48,2015-12-31T13:07:48,2016-12-31T13:07:48
772,BL002286,General Contractor,236220,American Eagle Contractors ,Expired,2015-01-14T12:39:08,2011-12-21T10:25:18,2011-12-21T10:25:18,2012-12-21T10:25:18
773,BL000228,General Contractor,236220,G TUCKFELT & ASSOCIATES,Expired,2012-05-03T11:13:40,2016-03-03T12:06:27,2016-03-03T12:06:27,2017-03-03T12:06:27
774,BL001970,General Contractor,236220,"Belfor USA Group, Inc.",Expired,2013-04-04T10:09:51,2018-08-08T12:53:19,2018-08-08T12:53:19,2019-08-08T12:53:19
775,BL001979,General Contractor,236220,YAN KIN YEUNG,Expired,2015-01-07T11:33:56,2013-06-03T15:54:38,2013-06-03T15:54:38,2014-06-03T15:54:38
776,BL002145,General Contractor,236220,DiMarco Construction Co Inc,Active,2011-09-20T07:59:18,2024-04-16T00:00:00,2024-05-18T00:00:00,2025-05-17T00:00:00
777,BL001989,General Contractor,236220,Waligorski Painting ,Expired,2012-04-10T09:46:08,2016-10-18T11:00:17,2016-10-18T11:00:17,2017-10-18T11:00:17
778,BL001993-02,General Contractor,236220,MCELROY WALTER PAINTING,Expired,2018-09-26T07:42:42,2018-09-26T07:42:41,2018-09-26T07:42:41,2019-09-26T07:42:41
779,BL002271,General Contractor,236220,KP Builders Inc.,Active,2016-01-27T10:06:42,2024-07-16T00:00:00,2024-08-30T00:00:00,2025-08-29T00:00:00
780,BL002185,General Contractor,236220,KEZIA ENTERPRISES,Expired,2015-01-07T11:35:30,2012-06-21T11:22:53,2012-06-21T11:22:53,2013-06-21T11:22:53
781,BL002331,General Contractor,236220,Elite Maintenance & Construction Inc,Expired,2015-01-07T11:34:55,2013-10-17T07:30:17,2013-10-17T07:30:17,2014-10-17T07:30:17
782,BL002338,General Contractor,236220,McKamish Inc,Expired,2014-12-10T13:55:03,2017-12-13T13:49:58,2017-12-13T13:49:58,2018-12-13T13:49:58
783,BL004771,General Contractor,236220,Isbir Construction and Landscape Corp,Expired,2015-01-07T11:34:40,2013-11-26T12:06:31,2013-11-26T12:06:31,2014-11-26T12:06:31
784,BL004821,General Contractor,236220,Searight Excavating Inc,Closed,2018-05-07T14:15:55,2012-02-08T10:54:45,2012-02-08T10:54:45,2013-02-08T10:54:45
785,BL004801,General Contractor,236220,MCKNIGHT PROPERTY MANAGEMENT LLC,Expired,2015-01-07T11:35:00,2013-03-04T09:38:59,2013-03-04T09:38:59,2014-03-04T09:38:59
786,BL004837,General Contractor,236220,WHISTLER CONSTRUCTION,Expired,2014-08-07T10:07:20,2017-01-09T08:25:25,2017-01-09T08:25:25,2018-01-09T08:25:25
787,BL004922,General Contractor,236220,PADEN CONSTRUCTION INC,Expired,2012-04-26T10:18:02,2019-02-20T00:00:00,2019-02-16T13:52:13,2020-02-15T00:00:00
788,BL004892,General Contractor,236220,WILLNER ENTERPRISES INC,Expired,2014-01-16T11:21:15,2016-05-19T11:13:48,2016-05-19T11:13:48,2017-05-19T11:13:48
789,BL006300,General Contractor,236220,SH & S Properties Management Group,Expired,2015-01-07T11:33:23,2012-05-01T09:57:58,2012-05-01T09:57:58,2013-05-01T09:57:58
790,BL006285,General Contractor,236220,PFE Fire and Safety Corporation,Expired,2015-01-07T11:35:14,2013-09-04T10:46:10,2013-09-04T10:46:10,2014-09-04T10:46:10
791,BL006281,General Contractor,236220,JOTTAN-JOREL INC,Expired,2015-01-07T11:35:38,2013-07-05T10:16:24,2013-07-05T10:16:24,2014-07-05T10:16:24
792,BL006291,General Contractor,236220,Lombardo Industries Incorporated ,Closed,2018-05-17T08:59:36,2011-08-25T12:12:05,2011-08-25T12:12:05,2012-08-25T12:12:05
793,BL006294,General Contractor,236220,III Rivers Exteriors & Interiors Ltd,Active,2011-11-10T12:23:16,2024-05-08T00:00:00,2024-06-01T00:00:00,2025-05-31T00:00:00
794,BL006321,General Contractor,236220,Pittsburgh Window and Door Company LLC,Expired,2014-02-18T13:33:37,2017-05-22T08:06:39,2017-05-22T08:06:39,2018-05-22T08:06:39
795,SN00545,Sign Contractor,238990,SIGN VISION COMPANY,Expired,2015-06-11T16:05:31,2014-07-03T11:28:27,2014-07-03T11:28:27,2015-07-03T11:28:27
796,BL006329,General Contractor,236220,Kriv Construction Inc.,Closed,2012-09-20T15:15:05,2016-08-23T11:01:19,2016-08-23T11:01:19,2017-08-23T11:01:19
797,BL008103,General Contractor,236220,ELEVATION CONSTRUCTION & DEVELOPMENT LLC,Expired,2018-03-02T13:29:09,2019-02-21T00:00:00,2019-03-03T14:12:54,2020-03-02T00:00:00
798,BL008105,General Contractor,236220,WILLIAM BILES,Expired,2018-03-06T12:23:50,2018-03-06T12:24:50,2018-03-06T12:24:50,2019-03-06T12:24:50
799,BL008107,General Contractor,236220,LYCO CONSTRUCTION LLC,Expired,2018-03-09T10:12:49,2019-03-29T00:00:00,2019-03-10T11:25:15,2020-03-09T00:00:00
800,BL008109,General Contractor,236220,"JPK Contracting, LLC",Expired,2018-03-12T12:13:09,2018-03-12T12:14:24,2018-03-12T12:14:24,2019-03-12T12:14:24
801,BL008110,General Contractor,236220,HIGHLAND DEVELOPMENT,Expired,2018-03-13T09:27:33,2018-03-13T09:28:14,2018-03-13T09:28:14,2019-03-13T09:28:14
802,BL008112,General Contractor,236220,Mazzanti Insurance and Real Estate Services,Expired,2018-03-13T14:07:24,2018-03-13T14:09:32,2018-03-13T14:09:32,2019-03-13T14:09:32
803,BL008114,General Contractor,236220,Symphony of Construction ,Expired,2018-03-13T15:04:34,2019-06-03T00:00:00,2019-03-14T15:05:17,2020-03-13T00:00:00
804,BL008116,General Contractor,236220,Brooks and Blair LP,Expired,2018-03-15T11:27:08,2019-04-18T00:00:00,2019-03-16T11:43:18,2020-03-15T00:00:00
805,BL008118,General Contractor,236220,RUST BELT RENOVATIONS LLC,Expired,2018-03-15T12:08:26,2019-03-11T00:00:00,2019-03-16T12:10:44,2020-03-15T00:00:00
806,BL008120,General Contractor,236220,Root Construction & Renovation LLC,Expired,2018-03-19T12:35:27,2018-03-19T12:36:19,2018-03-19T12:36:19,2019-03-19T12:36:19
807,BL008121,General Contractor,236220,CDI dba CHRIS LEONE,Expired,2018-03-20T11:36:45,2018-03-20T11:37:31,2018-03-20T11:37:31,2019-03-20T11:37:31
808,BL008122,General Contractor,236220,J&K PROJECT MANAGEMENT CONSULTANTS LLC,Expired,2018-03-21T09:17:10,2019-03-27T00:00:00,2019-03-22T09:18:06,2020-03-21T00:00:00
809,BL008124,General Contractor,236220,GENERAL HOME REMODELING SERVICES,Expired,2018-03-28T13:42:30,2018-03-28T14:02:44,2018-03-28T14:02:44,2019-03-28T14:02:44
810,BL008125,General Contractor,236220,DOIN' IT CONSTRUCTION LLC,Expired,2018-03-28T14:27:10,2019-04-11T00:00:00,2019-03-29T14:27:45,2020-03-28T00:00:00
811,BL004964,General Contractor,236220,Impakt Development Inc,Expired,2012-01-23T10:35:27,2017-01-27T10:11:15,2017-01-27T10:11:15,2018-01-27T10:11:15
812,BL004989,General Contractor,236220,Idraulico LLC ,Expired,2012-07-06T12:18:50,2017-05-24T08:48:27,2017-05-24T08:48:27,2018-05-24T08:48:27
813,BL005043,General Contractor,236220,CertaSite LLC,Expired,2012-01-13T12:36:07,2022-01-18T00:00:00,2022-01-09T00:00:00,2023-01-08T00:00:00
814,BL005117,General Contractor,236220,WEST CONTRACTING & CONSULTING LLC,Expired,2015-01-14T12:47:01,2014-01-08T13:56:12,2014-01-08T13:56:12,2015-01-08T13:56:12
815,SN00760,Sign Contractor,238990,CLASSIC SIGNS GRAPHICS,Expired,2018-03-29T10:00:02,2018-03-29T10:00:56,2018-03-29T10:00:56,2019-03-29T10:00:56
816,BL008127,General Contractor,236220,PRO LINE BUILDERS CORP,Expired,2018-03-29T14:33:44,2018-03-29T14:52:19,2018-03-29T14:52:19,2019-03-29T14:52:19
817,BL008131,General Contractor,236220,USSHER CONSTRUCTION LLC,Expired,2018-04-06T10:21:32,2018-04-06T10:25:06,2018-04-06T10:25:06,2019-04-06T10:25:06
818,BL008134,General Contractor,236220,Gateway Property Solutions,Expired,2018-04-09T11:45:54,2018-04-09T11:47:03,2018-04-09T11:47:03,2019-04-09T11:47:03
819,BL008137,General Contractor,236220,HITT Contracting Inc,Expired,2018-04-11T10:42:16,2023-03-21T00:00:00,2023-04-12T00:00:00,2024-04-11T00:00:00
820,BL008139,General Contractor,236220,C & C Mastercleaning & Restoration LLC,Expired,2018-04-11T14:43:35,2018-04-11T14:46:59,2018-04-11T14:46:59,2019-04-11T14:46:59
821,BL008141,General Contractor,236220,Woods Contracting,Expired,2018-04-12T10:34:50,2018-04-12T10:39:58,2018-04-12T10:39:58,2019-04-12T10:39:58
822,BL008142,General Contractor,236220,JP Glass Inc,Active,2018-04-13T08:23:04,2024-04-16T00:00:00,2024-04-14T00:00:00,2025-04-13T00:00:00
823,BL008144,General Contractor,236220,TAYLOUR INTERIOR CONSTRUCTION LLC,Expired,2018-04-16T11:43:50,2019-04-12T00:00:00,2019-04-17T11:44:42,2020-04-16T00:00:00
824,BL008147,General Contractor,236220,11 Creative Remodeling LLC,Expired,2018-04-18T10:42:42,2018-04-18T10:45:35,2018-04-18T10:45:35,2019-04-18T10:45:35
825,BL008148,General Contractor,236220,Professional Landscape Service Inc,Expired,2018-04-18T10:53:14,2018-04-18T10:59:12,2018-04-18T10:59:12,2019-04-18T10:59:12
826,BL008149,General Contractor,236220,Grasso General Construction Company,Expired,2018-04-20T14:01:41,2023-03-09T00:00:00,2023-04-21T00:00:00,2024-04-20T00:00:00
827,BL008152,General Contractor,236220,Shannon Staley and Sons LLC,Expired,2018-04-20T15:08:32,2018-04-20T15:10:06,2018-04-20T15:10:06,2019-04-20T15:10:06
828,BL005055,General Contractor,236220,Schaaf Excavating Contractors Inc,Active,2012-01-09T12:24:34,2024-06-14T00:00:00,2024-07-07T00:00:00,2025-07-06T00:00:00
829,BL005115,General Contractor,236220,BDI CONTRACTORS INC,Expired,2015-01-14T12:47:15,2014-09-19T11:29:31,2014-09-19T11:29:31,2015-09-19T11:29:31
830,BL005154,General Contractor,236220,PORCO ENTERPRISES INC,Expired,2011-07-26T10:51:08,2016-04-12T10:41:56,2016-04-12T10:41:56,2017-04-12T10:41:56
831,BL005158,General Contractor,236220,CREPES PARISIENNES,Expired,2015-01-14T12:44:47,2014-07-14T12:16:13,2014-07-14T12:16:13,2015-07-14T12:16:13
832,BL005118,General Contractor,236220,"SMF GROUP, THE",Expired,2015-01-07T11:34:37,2013-03-22T09:56:01,2013-03-22T09:56:01,2014-03-22T09:56:01
833,BL005236,General Contractor,236220,VIRTUS BUILDERS LLC,Expired,2015-01-14T12:47:16,2014-09-30T14:35:03,2014-09-30T14:35:03,2015-09-30T14:35:03
834,BL008154,General Contractor,236220,JANITORIAL RESOURCES INC,Expired,2018-04-25T09:29:00,2018-04-25T09:35:29,2018-04-25T09:35:29,2019-04-25T09:35:29
835,BL008155,General Contractor,236220,"NMB Signs, Inc.",Expired,2018-04-26T10:19:20,2018-04-26T10:20:05,2018-04-26T10:20:05,2019-04-26T10:20:05
836,BL008156,General Contractor,236220,"Richard Goettle, Inc. ",Active,2018-04-27T11:41:56,2025-03-20T00:00:00,2025-04-28T00:00:00,2026-04-27T00:00:00
837,BL008159,General Contractor,236220,PDK Bldg & Design LLC,Active,2018-05-03T11:18:36,2024-04-29T00:00:00,2024-05-04T00:00:00,2025-05-03T00:00:00
838,BL008160,General Contractor,236220,JEM HOMES LLC,Expired,2018-05-04T12:37:21,2018-05-04T12:39:25,2018-05-04T12:39:25,2019-05-04T12:39:25
839,BL008162,General Contractor,236220,Searight Excavating Inc,Expired,2018-05-07T14:15:24,2019-06-11T00:00:00,2019-05-08T14:16:57,2020-05-07T00:00:00
840,BL008164,General Contractor,236220,The Log Church,Active,2018-05-08T14:02:06,2024-04-04T00:00:00,2024-05-09T00:00:00,2025-05-08T00:00:00
841,BL008165,General Contractor,236220,MCKNIGHT PROPERTY MANAGEMENT LLC,Expired,2018-05-09T14:28:38,2018-05-09T14:30:02,2018-05-09T14:30:02,2019-05-09T14:30:02
842,BL008167,General Contractor,236220,Matthews Wall Anchor LLC,Expired,2018-05-10T09:47:48,2019-05-08T00:00:00,2019-05-11T09:49:24,2020-05-10T00:00:00
843,SN00762,Sign Contractor,238990,L & H COMPANIES INC,Expired,2018-05-15T09:49:51,2018-05-15T09:52:12,2018-05-15T09:52:12,2019-05-15T09:52:12
844,BL008169,General Contractor,236220,Crane Construction Company LLC,Active,2018-05-15T10:02:59,2024-05-28T00:00:00,2024-05-16T00:00:00,2025-05-15T00:00:00
845,BL008173,General Contractor,236220,AJ Demor & Sons Inc,Expired,2018-05-18T14:05:32,2018-05-18T14:06:05,2018-05-18T14:06:05,2019-05-18T14:06:05
846,BL008175,General Contractor,236220,Pennsylvania Roofing Systems Inc,Active,2018-05-21T10:14:25,2024-05-09T00:00:00,2024-05-22T00:00:00,2025-05-21T00:00:00
847,BL008177,General Contractor,236220,LEZLO CONSTRUCTION LLC,Expired,2018-05-22T13:08:28,2018-05-22T13:10:06,2018-05-22T13:10:06,2019-05-22T13:10:06
848,BL008178,General Contractor,236220,"Garland/DBS, Inc.",Active,2018-05-23T10:11:03,2024-05-03T00:00:00,2024-05-31T00:00:00,2025-05-30T00:00:00
849,BL008182,General Contractor,236220,FRAZIER ROOFING COMPANY,Expired,2018-05-25T13:20:34,2018-05-25T13:22:12,2018-05-25T13:22:12,2019-05-25T13:22:12
850,BL008183,General Contractor,236220,J Ferguson Construction Inc,Expired,2018-05-29T07:43:32,2019-05-30T00:00:00,2019-05-30T07:44:33,2020-05-29T00:00:00
851,BL008185,General Contractor,236220,Advance Sign Group,Active,2018-05-31T13:41:37,2024-05-15T00:00:00,2024-06-01T00:00:00,2025-05-31T00:00:00
852,BL008187,General Contractor,236220,VALLEY AWNING AND TENT,Expired,2018-06-04T07:52:28,2018-06-04T07:56:12,2018-06-04T07:56:12,2019-06-04T07:56:12
853,BL008189,General Contractor,236220,"Fitzhenry Contracting, LLC",Expired,2018-06-05T08:03:18,2018-06-05T08:05:58,2018-06-05T08:05:58,2019-06-05T08:05:58
854,BL008192,General Contractor,236220,Project Expediters Inc,Expired,2018-06-07T13:59:37,2023-06-28T00:00:00,2023-06-08T00:00:00,2024-06-07T00:00:00
855,BL005211,General Contractor,236220,"TBI Contracting, Inc.",Expired,2015-01-14T12:45:28,2014-09-16T12:17:17,2014-09-16T12:17:17,2015-09-16T12:17:17
856,BL008194,General Contractor,236220,"F.L. PINTO COMPANIES, LLC dba PWC BUILDERS",Expired,2018-06-13T13:29:31,2018-06-13T13:37:12,2018-06-13T13:37:12,2019-06-13T13:37:12
857,BL008196,General Contractor,236220,GRINTEL - POWER 59 LLC,Expired,2018-06-15T13:08:59,2018-06-15T13:09:46,2018-06-15T13:09:46,2019-06-15T13:09:46
858,BL008198,General Contractor,236220,North Side LLC,Active,2018-06-18T12:51:10,2024-07-08T00:00:00,2024-06-19T00:00:00,2025-06-18T00:00:00
859,BL008199,General Contractor,236220,JOSEPH R WAGNER GROUP,Expired,2018-06-19T10:35:03,2020-07-08T00:00:00,2020-06-20T00:00:00,2021-06-19T00:00:00
860,BL008202,General Contractor,236220,JRC ROOFING INCORPORATED,Expired,2018-06-21T10:29:20,2018-06-21T11:29:23,2018-06-21T11:29:23,2019-06-21T11:29:23
861,SN00763,Sign Contractor,238990,W.J. STRICKLER SIGNS INC,Expired,2018-06-22T09:45:34,2020-07-10T00:00:00,2020-06-23T00:00:00,2021-06-22T00:00:00
862,BL008206,General Contractor,236220,MAKSIM INC,Expired,2018-06-27T14:21:11,2018-06-27T14:23:03,2018-06-27T14:23:03,2019-06-27T14:23:03
863,BL008209,General Contractor,236220,LIEBERMAN GROUP INC,Expired,2018-06-29T15:12:10,2018-06-29T15:13:01,2018-06-29T15:13:01,2019-06-29T15:13:01
864,BL008210,General Contractor,236220,Nate Brown Demolition LLC,Active,2018-07-05T13:13:32,2024-09-04T00:00:00,2024-07-06T00:00:00,2025-07-05T00:00:00
865,BL008212,General Contractor,236220,"Gideon Pointe, Inc",Expired,2018-07-06T09:46:03,2022-08-12T00:00:00,2022-07-07T00:00:00,2023-07-06T00:00:00
866,BL008215,General Contractor,236220,"3E Renovations, LLC",Expired,2018-07-10T11:35:37,2018-07-10T11:43:15,2018-07-10T11:43:15,2019-07-10T11:43:15
867,BL008218,General Contractor,236220,AFFORDABLE HOME INNOVATIONS LLC,Expired,2018-07-12T12:51:57,2019-07-18T00:00:00,2019-07-13T12:53:30,2020-07-12T00:00:00
868,BL008219,General Contractor,236220,SW INDUSTRIES LLC dba THE AM GROUP,Expired,2018-07-13T08:50:59,2021-07-21T00:00:00,2021-07-14T00:00:00,2022-07-13T00:00:00
869,BL008220,General Contractor,236220,"Knoebel Construction, Inc.",Expired,2018-07-19T09:55:32,2018-07-19T10:46:57,2018-07-19T10:46:57,2019-07-19T10:46:57
870,BL008221,General Contractor,236220,D Brennan Contracting Inc,Expired,2018-07-24T12:08:54,2018-07-24T12:10:30,2018-07-24T12:10:30,2019-07-24T12:10:30
871,BL008223,General Contractor,236220,EQUITY GROWTH MANAGEMENT,Expired,2018-07-25T13:17:32,2019-07-24T00:00:00,2019-07-26T13:19:43,2020-07-25T00:00:00
872,BL008225,General Contractor,236220,KOZARIAN CONSTRUCTION LLC,Expired,2018-07-27T09:03:54,2019-09-17T00:00:00,2019-08-08T10:11:29,2020-08-07T00:00:00
873,BL008229,General Contractor,236220,CogHill Roofing Co,Expired,2018-07-30T12:55:02,2018-07-30T13:11:31,2018-07-30T13:11:31,2019-07-30T13:11:31
874,BL008231,General Contractor,236220,NICK BARASH,Expired,2018-08-02T10:36:32,2018-08-02T10:37:46,2018-08-02T10:37:46,2019-08-02T10:37:46
875,BL008232,General Contractor,236220,SINGLE-PLY SYSTEMS,Expired,2018-08-02T12:28:01,2020-06-30T00:00:00,2020-08-03T00:00:00,2021-08-02T00:00:00
876,BL008234,General Contractor,236220,"TRUTEAM BUILDERS SERVICES GROUP, INC",Expired,2018-08-06T11:29:17,2018-08-06T11:34:19,2018-08-06T11:34:19,2019-08-06T11:34:19
877,BL008237,General Contractor,236220,Ilkin Exteriors,Expired,2018-08-07T11:58:46,2019-10-04T00:00:00,2019-08-08T11:59:29,2020-08-07T00:00:00
878,BL008238,General Contractor,236220,C & C Home Remodeling LLC,Expired,2018-08-08T13:55:38,2018-08-08T14:02:16,2018-08-08T14:02:16,2019-08-08T14:02:16
879,BL008242,General Contractor,236220,William Miller Jr,Expired,2018-08-16T09:25:11,2018-08-16T09:26:20,2018-08-16T09:26:20,2019-08-16T09:26:20
880,BL008244,General Contractor,236220,BACKYARD INNOVATIONS,Expired,2018-08-20T11:03:19,2020-08-20T00:00:00,2020-08-21T00:00:00,2021-08-20T00:00:00
881,BL008248,General Contractor,236220,G.H. Roofing & Alum. Co.,Active,2018-08-28T08:06:02,2024-08-19T00:00:00,2024-08-29T00:00:00,2025-08-28T00:00:00
882,BL008250,General Contractor,236220,TQM Construction Co,Expired,2018-08-30T10:42:37,2019-09-10T00:00:00,2019-08-31T10:43:22,2020-08-30T00:00:00
883,BL008251,General Contractor,236220,DON PARKER SALES INC,Expired,2018-08-31T14:08:25,2018-08-31T14:16:37,2018-08-31T14:16:37,2019-08-31T14:16:37
884,BL008254,General Contractor,236220,CRAIG ELIAS CONSULTING,Expired,2018-09-05T11:06:35,2019-09-24T00:00:00,2019-09-06T11:11:54,2020-09-05T00:00:00
885,SN00766,Sign Contractor,238990,Lustra Line Inc,Expired,2018-09-05T11:30:20,2018-09-05T11:31:10,2018-09-05T11:31:10,2019-09-05T11:31:10
886,BL008257,General Contractor,236220,L&M Property Management LLC,Active,2018-09-07T12:35:37,2024-08-14T00:00:00,2024-09-08T00:00:00,2025-09-07T00:00:00
887,BL008260,General Contractor,236220,Vrabel Plumbing Co LLC,Active,2018-09-13T08:28:30,2024-09-12T00:00:00,2024-09-14T00:00:00,2025-09-13T00:00:00
888,SN00767,Sign Contractor,238990,CARPENTER CONNECTION INC,Expired,2018-09-13T13:59:56,2018-09-13T14:01:59,2018-09-13T14:01:59,2019-09-13T14:01:59
889,BL008263,General Contractor,236220,40 ACRES LLC,Expired,2018-09-14T08:56:36,2022-09-09T00:00:00,2022-09-15T00:00:00,2023-09-14T00:00:00
890,BL008266,General Contractor,236220,Mongiovi & Son Excavating Inc.,Expired,2018-09-14T13:36:09,2018-09-14T13:38:37,2018-09-14T13:38:37,2019-09-14T13:38:37
891,BL008269,General Contractor,236220,ALL PHASE REMODELING & RESTORATION INC,Expired,2018-09-17T13:14:39,2018-09-17T14:36:33,2018-09-17T14:36:33,2019-09-17T14:36:33
892,BL008271,General Contractor,236220,ANDERSON HOME IMPROVEMENT,Expired,2018-09-18T12:23:53,2018-09-18T12:24:51,2018-09-18T12:24:51,2019-09-18T12:24:51
